Time,Flow,Pressure,Fase-insp-exp,Volume
52.86,6.472575,0.003909,1,-0.464642
52.88,24.958863,0.003909,1,-0.456322
52.9,27.159612,0.003909,1,-0.447269
52.92,34.642157,0.003909,1,-0.435722
52.94,39.483804,0.003909,1,-0.422561
52.96,46.966349,0.003909,1,-0.406905
52.98,52.688295,0.003909,1,-0.389342
53,58.410241,0.003909,1,-0.369872
53.02,62.371589,0.003909,1,-0.349082
53.04,68.973834,0.003909,1,-0.326091
53.06,74.695781,0.003909,1,-0.301192
53.08,76.896529,0.003909,1,-0.27556
53.1,82.178326,0.003909,1,-0.248167
53.12,84.819224,-0.001338,1,-0.219894
53.14,86.139673,0.003909,1,-0.191181
53.16,86.579823,0.003909,1,-0.162321
53.18,87.900272,0.003909,1,-0.133021
53.2,86.579823,0.003909,1,-0.104161
53.22,84.819224,-0.001338,1,-0.075888
53.24,82.618475,0.003909,1,-0.048348
53.26,80.857877,0.003909,1,-0.021396
53.28,79.097278,0.003909,1,0.00497
53.3,76.01623,0.003909,1,0.030309
53.32,72.935182,0.003909,1,0.054621
53.34,71.174583,0.003909,1,0.078346
53.36,68.093535,0.003909,1,0.101043
53.38,66.332936,0.003909,1,0.123154
53.4,63.692038,0.003909,1,0.144385
53.42,62.811738,0.003909,1,0.165322
53.44,60.61099,0.003909,1,0.185526
53.46,60.61099,0.003909,1,0.20573
53.48,59.290541,0.003909,1,0.225493
53.5,57.970091,0.003909,1,0.244817
53.52,55.329193,0.003909,1,0.26326
53.54,54.448894,0.003909,1,0.281409
53.56,52.688295,0.003909,1,0.298972
53.58,51.367846,0.003909,1,0.316095
53.6,50.487546,0.003909,1,0.332924
53.62,50.047397,0.003909,1,0.349606
53.64,50.927696,-0.001338,1,0.366582
53.66,51.807996,0.003909,1,0.383851
53.68,51.807996,0.003909,1,0.401121
53.7,50.047397,-0.001338,1,0.417803
53.72,45.6459,0.003909,1,0.433019
53.74,38.603504,0.003909,1,0.445886
53.76,28.039911,0.003909,1,0.455233
53.78,18.356617,0.003909,1,0.461352
53.8,12.634671,0.003909,1,0.465563
53.82,11.754372,0.003909,1,0.469482
53.84,13.074821,0.003909,1,0.47384
53.86,12.634671,0.003909,1,0.478051
53.88,13.95512,0.003909,1,0.482703
53.9,15.715719,0.003909,1,0.487942
53.92,18.796767,0.003909,1,0.494207
53.94,19.677067,0.003909,1,0.500766
53.96,18.356617,0.003909,1,0.506885
53.98,18.356617,0.003909,1,0.513004
54,9.113473,0.003909,-1,0.516042
54.02,9.113473,-0.001338,-1,0.51908
54.04,-1.45012,0.003909,-1,0.518596
54.06,-1.00997,0.003909,-1,0.51826
54.08,-0.129671,0.003909,-1,0.518216
54.1,-0.129671,0.003909,-1,0.518173
54.12,0.310479,0.003909,-1,0.518277
54.14,0.310479,0.003909,-1,0.51838
54.16,-0.129671,0.003909,-1,0.518337
54.18,-0.129671,0.003909,-1,0.518294
54.2,-0.129671,0.003909,-1,0.518251
54.22,-0.129671,-0.001338,-1,0.518207
54.24,0.310479,0.003909,-1,0.518311
54.26,-0.129671,0.003909,-1,0.518268
54.28,-0.129671,0.003909,-1,0.518224
54.3,-0.129671,0.003909,-1,0.518181
54.32,0.310479,-0.001338,-1,0.518285
54.34,-0.129671,0.003909,-1,0.518241
54.36,-0.129671,0.003909,-1,0.518198
54.38,-0.129671,0.003909,-1,0.518155
54.4,-6.291766,0.003909,-1,0.516058
54.42,-31.82045,0.003909,-1,0.505451
54.44,-41.503743,0.003909,-1,0.491616
54.46,-34.021198,0.003909,-1,0.480276
54.48,-44.144642,0.003909,-1,0.465561
54.5,-51.627187,0.003909,-1,0.448352
54.52,-52.507486,0.003909,-1,0.430849
54.54,-56.028684,0.003909,-1,0.412173
54.56,-59.109732,0.003909,-1,0.39247
54.58,-62.63093,0.003909,-1,0.371593
54.6,-68.352876,0.003909,-1,0.348809
54.62,-70.553624,-0.001338,-1,0.325291
54.64,-74.955122,0.003909,-1,0.300306
54.66,-79.356619,0.003909,-1,0.273854
54.68,-84.198266,0.003909,-1,0.245788
54.7,-85.958864,0.003909,-1,0.217135
54.72,-87.279314,0.003909,-1,0.188041
54.74,-89.039912,0.003909,-1,0.158361
54.76,-95.202008,0.003909,-1,0.126627
54.78,-93.00126,0.003909,-1,0.095627
54.8,-96.522457,0.003909,-1,0.063453
54.82,-96.082308,-0.001338,-1,0.031425
54.84,-95.202008,-0.001338,-1,-0.000309
54.86,-93.00126,0.003909,-1,-0.031309
54.88,-91.680811,0.003909,-1,-0.061869
54.9,-89.039912,0.003909,-1,-0.091549
54.92,-88.159613,0.003909,-1,-0.120936
54.94,-86.399014,0.003909,-1,-0.149735
54.96,-83.758116,0.003909,-1,-0.177655
54.98,-82.877816,0.003909,-1,-0.205281
55,-78.916469,-0.001338,-1,-0.231586
55.02,-76.71572,0.003909,-1,-0.257158
55.04,-71.874074,0.003909,-1,-0.281116
55.06,-68.793026,0.003909,-1,-0.304047
55.08,-63.511229,0.003909,-1,-0.325218
55.1,-60.870331,0.003909,-1,-0.345508
55.12,-56.028684,0.003909,-1,-0.364184
55.14,-51.187037,0.003909,-1,-0.381246
55.16,-46.78554,0.003909,-1,-0.396841
55.18,-44.144642,0.003909,-1,-0.411556
55.2,-39.302995,0.003909,-1,-0.424657
55.22,-35.341647,-0.001338,-1,-0.436438
55.24,-31.82045,0.003909,-1,-0.447045
55.26,-29.179552,0.003909,-1,-0.456771
55.28,-26.098504,0.003909,-1,-0.465471
55.3,-25.658354,0.003909,-1,-0.474023
55.32,-24.337905,0.003909,-1,-0.482136
55.34,-24.337905,0.003909,-1,-0.490249
55.36,7.793024,0.003909,-1,-0.487651
55.38,-1.45012,-0.001338,-1,-0.488134
55.4,-0.56982,-0.001338,-1,-0.488324
55.42,0.310479,-0.001338,-1,-0.488221
55.44,0.310479,0.003909,-1,-0.488117
55.46,-0.129671,0.003909,-1,-0.488161
55.48,-0.129671,0.003909,1,-0.488204
55.5,0.750629,0.003909,1,-0.487954
55.52,11.314222,0.003909,1,-0.484182
55.54,27.599761,0.003909,1,-0.474982
55.56,31.120959,0.003909,1,-0.464609
55.58,36.402756,-0.001338,1,-0.452474
55.6,42.124702,0.003909,1,-0.438433
55.62,48.726948,0.003909,1,-0.42219
55.64,54.448894,0.003909,1,-0.404041
55.66,61.491289,0.003909,1,-0.383544
55.68,65.012487,0.003909,1,-0.361873
55.7,70.294283,-0.001338,1,-0.338442
55.72,73.375331,-0.001338,1,-0.313983
55.74,77.776829,0.003909,1,-0.288057
55.76,82.178326,0.003909,1,-0.260665
55.78,83.938925,0.003909,1,-0.232685
55.8,85.259374,0.003909,1,-0.204265
55.82,86.579823,-0.001338,1,-0.175405
55.84,86.579823,0.003909,1,-0.146545
55.86,84.819224,0.003909,1,-0.118272
55.88,83.498775,0.003909,1,-0.090439
55.9,80.417727,0.003909,1,-0.063633
55.92,78.657128,0.003909,1,-0.037414
55.94,76.01623,0.003909,1,-0.012076
55.96,74.255631,0.003909,1,0.012676
55.98,72.054882,0.003909,1,0.036695
56,69.854134,0.003909,1,0.059979
56.02,68.973834,-0.001338,1,0.08297
56.04,67.213235,0.003909,1,0.105375
56.06,66.332936,0.003909,1,0.127486
56.08,65.452637,0.003909,1,0.149303
56.1,64.132187,0.003909,1,0.170681
56.12,63.692038,0.003909,1,0.191912
56.14,62.371589,0.003909,1,0.212702
56.16,60.61099,0.003909,1,0.232906
56.18,57.089792,0.003909,1,0.251936
56.2,54.008744,-0.001338,1,0.269939
56.22,50.047397,0.003909,1,0.286621
56.24,44.32545,0.003909,1,0.301396
56.26,39.923953,0.003909,1,0.314704
56.28,38.603504,0.003909,1,0.327572
56.3,37.283055,0.003909,1,0.34
56.32,37.723205,0.003909,1,0.352574
56.34,37.723205,0.003909,1,0.365148
56.36,36.842905,0.003909,1,0.377429
56.38,35.082306,0.003909,1,0.389124
56.4,33.321708,0.003909,1,0.400231
56.42,32.881558,0.003909,1,0.411191
56.44,29.36036,-0.001338,1,0.420978
56.46,25.399013,0.003909,1,0.429444
56.48,23.638414,-0.001338,1,0.437324
56.5,20.557366,-0.001338,1,0.444176
56.52,19.236917,0.003909,1,0.450589
56.54,18.356617,0.003909,1,0.456708
56.56,17.916468,0.003909,1,0.46268
56.58,19.236917,0.003909,1,0.469092
56.6,19.236917,0.003909,1,0.475504
56.62,18.356617,0.003909,1,0.481623
56.64,15.275569,0.003909,1,0.486715
56.66,11.314222,0.003909,1,0.490486
56.68,5.152126,-0.001338,1,0.492204
56.7,2.511228,0.003909,1,0.493041
56.72,-1.00997,0.003909,1,0.492704
56.74,-1.00997,-0.001338,1,0.492368
56.76,-0.129671,0.003909,1,0.492324
56.78,0.310479,0.003909,1,0.492428
56.8,0.310479,0.003909,1,0.492531
56.82,-0.129671,0.003909,1,0.492488
56.84,-0.129671,0.003909,1,0.492445
56.86,0.310479,0.003909,1,0.492548
56.88,-0.129671,0.003909,1,0.492505
56.9,-0.129671,0.003909,1,0.492462
56.92,0.310479,0.003909,1,0.492565
56.94,-0.129671,0.003909,1,0.492522
56.96,0.310479,0.003909,-1,0.492626
56.98,0.310479,0.003909,-1,0.492729
57,-0.129671,0.003909,-1,0.492686
57.02,-0.129671,0.003909,-1,0.492643
57.04,-0.56982,0.003909,-1,0.492453
57.06,-0.56982,0.003909,-1,0.492263
57.08,-8.492515,0.003909,-1,0.489432
57.1,-30.94015,0.003909,-1,0.479119
57.12,-28.739402,0.003909,-1,0.469539
57.14,-43.264342,0.003909,-1,0.455117
57.16,-48.105989,0.003909,-1,0.439082
57.18,-59.990031,0.003909,-1,0.419085
57.2,-61.75063,0.003909,-1,0.398502
57.22,-71.433924,0.003909,-1,0.374691
57.24,-81.997517,0.003909,-1,0.347358
57.26,-89.039912,0.003909,-1,0.317678
57.28,-93.441409,0.003909,-1,0.286531
57.3,-98.723206,-0.001338,-1,0.253623
57.32,-101.364104,0.003909,-1,0.219835
57.34,-102.684553,0.003909,-1,0.185607
57.36,-107.96635,0.003909,-1,0.149618
57.38,-108.4065,0.003909,-1,0.113483
57.4,-105.765601,0.003909,-1,0.078227
57.42,-104.445152,0.003909,-1,0.043412
57.44,-103.124703,0.003909,-1,0.009038
57.46,-100.483805,0.003909,-1,-0.024457
57.48,-98.283056,0.003909,-1,-0.057218
57.5,-97.842907,0.003909,-1,-0.089832
57.52,-91.240661,-0.001338,-1,-0.120246
57.54,-90.800511,0.003909,-1,-0.150513
57.56,-89.039912,0.003909,-1,-0.180193
57.58,-87.719463,-0.001338,-1,-0.209433
57.6,-83.758116,0.003909,-1,-0.237352
57.62,-79.356619,0.003909,-1,-0.263804
57.64,-78.476319,0.003909,-1,-0.289963
57.66,-73.194523,0.003909,-1,-0.314361
57.68,-68.352876,0.003909,-1,-0.337145
57.7,-63.951379,-0.001338,-1,-0.358463
57.72,-59.549882,0.003909,-1,-0.378312
57.74,-55.588534,0.003909,-1,-0.396842
57.76,-49.866588,0.003909,-1,-0.413464
57.78,-46.34539,0.003909,-1,-0.428913
57.8,-41.503743,0.003909,-1,-0.442747
57.82,-38.422695,-0.001338,-1,-0.455555
57.84,-35.341647,0.003909,-1,-0.467335
57.86,-32.2606,0.003909,-1,-0.478089
57.88,-28.739402,0.003909,-1,-0.487669
57.9,-29.179552,0.003909,-1,-0.497395
57.92,-26.098504,0.003909,-1,-0.506095
57.94,-25.658354,0.003909,-1,-0.514647
57.96,8.673324,0.003909,-1,-0.511756
57.98,-1.890269,-0.001338,-1,-0.512386
58,-1.00997,-0.001338,-1,-0.512723
58.02,-0.56982,0.003909,-1,-0.512913
58.04,-0.129671,0.003909,-1,-0.512956
58.06,-0.129671,0.003909,-1,-0.513
58.08,0.310479,-0.001338,-1,-0.512896
58.1,0.310479,0.003909,-1,-0.512793
58.12,-0.129671,0.003909,-1,-0.512836
58.14,-0.129671,0.003909,1,-0.512879
58.16,0.310479,0.003909,1,-0.512775
58.18,4.271827,0.003909,1,-0.511352
58.2,25.399013,0.003909,1,-0.502885
58.22,28.92021,0.003909,1,-0.493245
58.24,36.842905,0.003909,1,-0.480964
58.26,42.564852,0.003909,1,-0.466776
58.28,50.487546,0.003909,1,-0.449947
58.3,55.329193,0.003909,1,-0.431504
58.32,61.491289,0.003909,1,-0.411007
58.34,65.892786,0.003909,1,-0.389042
58.36,73.815481,0.003909,1,-0.364437
58.38,76.896529,0.003909,1,-0.338805
58.4,79.097278,-0.001338,1,-0.312439
58.42,83.498775,0.003909,1,-0.284606
58.44,84.819224,0.003909,1,-0.256333
58.46,86.139673,0.003909,1,-0.22762
58.48,87.460122,0.003909,1,-0.198467
58.5,87.460122,-0.001338,1,-0.169313
58.52,87.019972,0.003909,1,-0.140307
58.54,85.699523,0.003909,1,-0.11174
58.56,83.938925,0.003909,1,-0.08376
58.58,83.058625,-0.001338,1,-0.056074
58.6,82.618475,0.003909,1,-0.028535
58.62,81.738176,0.003909,1,-0.001289
58.64,79.537427,0.003909,1,0.025224
58.66,77.776829,-0.001338,1,0.051149
58.68,75.13593,0.003909,1,0.076195
58.7,72.935182,0.003909,1,0.100506
58.72,72.495032,0.003909,1,0.124671
58.74,69.854134,0.003909,1,0.147956
58.76,67.653385,0.003909,1,0.170507
58.78,65.012487,-0.001338,1,0.192178
58.8,62.811738,-0.001338,1,0.213115
58.82,60.17084,0.003909,1,0.233172
58.84,56.209493,0.003909,1,0.251909
58.86,52.688295,0.003909,1,0.269472
58.88,49.167097,0.003909,1,0.285861
58.9,46.086049,0.003909,1,0.301223
58.92,42.124702,0.003909,1,0.315264
58.94,39.043654,0.003909,1,0.328279
58.96,35.962606,0.003909,1,0.340266
58.98,33.761857,0.003909,1,0.35152
59,33.761857,0.003909,1,0.362774
59.02,32.001258,0.003909,1,0.373441
59.04,29.36036,0.003909,1,0.383228
59.06,26.719462,0.003909,1,0.392135
59.08,23.638414,0.003909,1,0.400014
59.1,19.236917,0.003909,1,0.406426
59.12,16.596019,0.003909,1,0.411958
59.14,16.155869,0.003909,1,0.417344
59.16,17.916468,0.003909,1,0.423316
59.18,19.677067,0.003909,1,0.429875
59.2,21.437665,0.003909,1,0.437021
59.22,24.078564,0.003909,1,0.445047
59.24,27.159612,0.003909,1,0.4541
59.26,27.599761,-0.001338,1,0.4633
59.28,27.159612,-0.001338,1,0.472353
59.3,0.750629,0.003909,1,0.472603
59.32,-8.932665,0.003909,1,0.469626
59.34,-1.45012,0.003909,1,0.469143
59.36,0.310479,0.003909,1,0.469246
59.38,-0.129671,0.003909,1,0.469203
59.4,0.310479,-0.001338,1,0.469306
59.42,-0.129671,0.003909,1,0.469263
59.44,-0.129671,0.003909,1,0.46922
59.46,0.310479,0.003909,1,0.469323
59.48,-0.129671,0.003909,-1,0.46928
59.5,0.310479,0.003909,-1,0.469384
59.52,-0.129671,-0.001338,-1,0.46934
59.54,-0.129671,0.003909,-1,0.469297
59.56,-0.129671,0.003909,-1,0.469254
59.58,-0.56982,0.003909,-1,0.469064
59.6,-0.56982,0.003909,-1,0.468874
59.62,-0.129671,0.003909,-1,0.468831
59.64,-0.56982,0.003909,-1,0.468641
59.66,-5.411467,-0.001338,-1,0.466837
59.68,-35.781797,-0.001338,-1,0.45491
59.7,-31.82045,0.003909,-1,0.444303
59.72,-43.704492,0.003909,-1,0.429735
59.74,-47.665839,0.003909,-1,0.413846
59.76,-57.349133,0.003909,-1,0.39473
59.78,-59.990031,0.003909,-1,0.374733
59.8,-63.951379,0.003909,-1,0.353416
59.82,-73.634672,0.003909,-1,0.328871
59.84,-81.997517,0.003909,-1,0.301539
59.86,-88.599763,-0.001338,-1,0.272005
59.88,-92.56111,0.003909,-1,0.241152
59.9,-98.283056,0.003909,-1,0.208391
59.92,-100.923955,0.003909,-1,0.174749
59.94,-104.445152,0.003909,-1,0.139934
59.96,-103.564853,0.003909,-1,0.105413
59.98,-109.286799,0.003909,-1,0.068984
60,-105.765601,0.003909,-1,0.033729
60.02,-106.205751,0.003909,-1,-0.001673
60.04,-105.325452,0.003909,-1,-0.036782
60.06,-107.086051,0.003909,-1,-0.072477
60.08,-103.564853,-0.001338,-1,-0.106999
60.1,-98.723206,0.003909,-1,-0.139907
60.12,-97.402757,0.003909,-1,-0.172374
60.14,-94.321709,0.003909,-1,-0.203815
60.16,-92.12096,0.003909,-1,-0.234522
60.18,-87.279314,0.003909,-1,-0.263615
60.2,-85.958864,0.003909,-1,-0.292268
60.22,-77.15587,0.014404,-1,-0.317986
60.24,-72.314223,0.003909,-1,-0.342091
60.26,-67.032427,0.003909,-1,-0.364435
60.28,-65.271828,0.003909,-1,-0.386193
60.3,-59.990031,-0.001338,-1,-0.406189
60.32,-53.827935,-0.001338,-1,-0.424132
60.34,-48.986289,0.003909,-1,-0.440461
60.36,-46.78554,0.003909,-1,-0.456056
60.38,-41.943893,-0.001338,-1,-0.470037
60.4,-38.422695,-0.001338,-1,-0.482845
60.42,-36.221947,0.003909,-1,-0.494919
60.44,-32.2606,0.003909,-1,-0.505672
60.46,-27.859102,0.003909,-1,-0.514959
60.48,-26.978803,0.003909,-1,-0.523952
60.5,-25.218204,0.003909,-1,-0.532358
60.52,-21.697006,0.003909,-1,-0.53959
60.54,-5.851617,0.003909,-1,-0.54154
60.56,0.310479,0.003909,-1,-0.541437
60.58,-0.129671,0.003909,-1,-0.54148
60.6,-0.129671,0.003909,-1,-0.541523
60.62,-0.129671,0.003909,-1,-0.541567
60.64,-0.129671,0.003909,1,-0.54161
60.66,0.310479,0.003909,1,-0.541506
60.68,0.310479,0.003909,1,-0.541403
60.7,1.190779,0.003909,1,-0.541006
60.72,9.993773,0.003909,1,-0.537675
60.74,26.719462,0.003909,1,-0.528768
60.76,28.92021,-0.001338,1,-0.519128
60.78,34.202007,0.003909,1,-0.507727
60.8,39.483804,0.003909,1,-0.494566
60.82,45.6459,0.003909,1,-0.479351
60.84,49.607247,-0.001338,1,-0.462815
60.86,54.008744,0.003909,1,-0.444812
60.88,58.850391,0.003909,1,-0.425195
60.9,63.251888,0.003909,1,-0.404111
60.92,67.213235,0.003909,1,-0.381707
60.94,69.854134,0.003909,1,-0.358422
60.96,73.375331,0.003909,1,-0.333964
60.98,77.336679,0.003909,1,-0.308185
61,79.537427,0.003909,1,-0.281673
61.02,79.977577,0.003909,1,-0.255013
61.04,83.498775,0.003909,1,-0.22718
61.06,84.819224,0.003909,1,-0.198907
61.08,84.379074,0.003909,1,-0.170781
61.1,83.938925,0.003909,1,-0.142801
61.12,83.498775,0.003909,1,-0.114968
61.14,83.498775,0.003909,1,-0.087135
61.16,82.618475,0.003909,1,-0.059596
61.18,80.417727,0.003909,1,-0.03279
61.2,79.097278,0.003909,1,-0.006424
61.22,76.01623,0.003909,1,0.018914
61.24,73.815481,0.003909,1,0.04352
61.26,72.054882,0.003909,1,0.067538
61.28,71.614733,-0.001338,1,0.091409
61.3,69.854134,0.003909,1,0.114694
61.32,66.332936,-0.001338,1,0.136805
61.34,65.012487,0.003909,1,0.158476
61.36,62.371589,0.003909,1,0.179266
61.38,58.850391,0.003909,1,0.198883
61.4,54.889044,0.003909,1,0.21718
61.42,51.367846,0.003909,1,0.234302
61.44,50.047397,0.003909,1,0.250985
61.46,48.726948,0.003909,1,0.267227
61.48,45.20575,-0.001338,1,0.282296
61.5,43.005001,0.003909,1,0.296631
61.52,39.923953,0.003909,1,0.309939
61.54,36.842905,0.003909,1,0.32222
61.56,33.321708,0.003909,1,0.333327
61.58,30.24066,0.003909,1,0.343407
61.6,28.92021,0.003909,1,0.353047
61.62,28.480061,0.003909,1,0.36254
61.64,28.039911,0.003909,1,0.371887
61.66,26.719462,0.003909,1,0.380794
61.68,24.958863,0.003909,1,0.389113
61.7,24.078564,0.003909,1,0.397139
61.72,21.437665,-0.001338,1,0.404285
61.74,18.356617,0.003909,1,0.410404
61.76,17.036168,0.003909,1,0.416083
61.78,15.275569,0.003909,1,0.421175
61.8,14.39527,0.003909,-1,0.425973
61.82,13.074821,0.003909,-1,0.430331
61.84,11.754372,0.003909,-1,0.43425
61.86,11.314222,0.003909,-1,0.438021
61.88,11.314222,0.003909,-1,0.441792
61.9,1.190779,0.003909,-1,0.442189
61.92,-3.650868,0.003909,-1,0.440972
61.94,-0.56982,0.003909,-1,0.440782
61.96,0.310479,0.003909,-1,0.440886
61.98,-0.129671,0.003909,-1,0.440843
62,-0.129671,-0.001338,-1,0.440799
62.02,-0.129671,0.003909,-1,0.440756
62.04,-0.129671,0.003909,-1,0.440713
62.06,-0.129671,0.003909,-1,0.44067
62.08,-0.129671,-0.001338,-1,0.440627
62.1,0.310479,0.003909,-1,0.44073
62.12,-0.129671,0.003909,-1,0.440687
62.14,-0.129671,0.003909,-1,0.440644
62.16,-0.129671,0.003909,-1,0.4406
62.18,0.310479,0.003909,-1,0.440704
62.2,-0.129671,0.003909,-1,0.440661
62.22,-0.129671,0.003909,-1,0.440617
62.24,-0.129671,0.003909,-1,0.440574
62.26,-0.129671,0.003909,-1,0.440531
62.28,-0.129671,0.003909,-1,0.440488
62.3,-0.129671,0.003909,-1,0.440445
62.32,-3.650868,0.003909,-1,0.439228
62.34,-23.897755,0.003909,-1,0.431262
62.36,-24.778054,0.003909,-1,0.423002
62.38,-34.901498,-0.001338,-1,0.411368
62.4,-42.384043,-0.001338,-1,0.39724
62.42,-48.546139,0.003909,-1,0.381058
62.44,-50.306738,0.003909,-1,0.364289
62.46,-57.349133,0.003909,-1,0.345173
62.48,-60.870331,0.003909,-1,0.324883
62.5,-59.109732,0.003909,-1,0.30518
62.52,-59.990031,0.003909,-1,0.285183
62.54,-63.511229,0.003909,-1,0.264013
62.56,-68.352876,0.003909,-1,0.241228
62.58,-68.352876,0.003909,-1,0.218444
62.6,-67.912726,0.003909,-1,0.195807
62.62,-69.233175,0.003909,-1,0.172729
62.64,-68.352876,0.003909,-1,0.149944
62.66,-70.553624,0.003909,-1,0.126427
62.68,-71.874074,0.003909,-1,0.102469
62.7,-71.433924,0.003909,-1,0.078657
62.72,-73.194523,0.003909,-1,0.054259
62.74,-74.514972,0.003909,-1,0.029421
62.76,-74.074822,-0.001338,-1,0.004729
62.78,-76.275571,0.003909,-1,-0.020696
62.8,-78.476319,0.003909,-1,-0.046855
62.82,-80.236918,0.003909,-1,-0.0736
62.84,-79.356619,0.003909,-1,-0.100053
62.86,-79.796768,0.003909,-1,-0.126652
62.88,-80.236918,0.003909,-1,-0.153397
62.9,-78.476319,0.003909,-1,-0.179556
62.92,-76.71572,0.003909,-1,-0.205128
62.94,-75.835421,0.003909,-1,-0.230406
62.96,-73.634672,0.003909,-1,-0.254951
62.98,-71.874074,-0.001338,-1,-0.278909
63,-67.912726,0.003909,-1,-0.301547
63.02,-67.912726,-0.001338,-1,-0.324184
63.04,-62.63093,0.003909,-1,-0.345061
63.06,-61.75063,0.003909,-1,-0.365645
63.08,-56.908983,0.003909,-1,-0.384615
63.1,-52.067337,0.003909,-1,-0.40197
63.12,-48.546139,0.003909,-1,-0.418152
63.14,-45.905241,0.003909,-1,-0.433454
63.16,-41.063594,-0.001338,-1,-0.447142
63.18,-35.341647,-0.001338,-1,-0.458923
63.2,-31.3803,0.003909,-1,-0.469383
63.22,-29.619701,0.003909,-1,-0.479256
63.24,-26.978803,0.003909,-1,-0.488249
63.26,-25.658354,0.003909,-1,-0.496802
63.28,-24.337905,0.003909,-1,-0.504914
63.3,-23.897755,0.003909,-1,-0.51288
63.32,-25.658354,0.003909,-1,-0.521433
63.34,-25.218204,0.003909,-1,-0.529839
63.36,-25.658354,0.003909,-1,-0.538392
63.38,-24.778054,0.003909,-1,-0.546651
63.4,-25.218204,0.003909,-1,-0.555057
63.42,-26.538653,0.003909,-1,-0.563903
63.44,-26.098504,0.003909,-1,-0.572603
63.46,-0.129671,0.003909,-1,-0.572646
63.48,2.071078,0.003909,-1,-0.571956
63.5,0.310479,0.003909,-1,-0.571852
63.52,-0.129671,0.003909,-1,-0.571896
63.54,0.310479,0.003909,-1,-0.571792
63.56,-0.129671,0.003909,-1,-0.571835
63.58,0.310479,-0.001338,-1,-0.571732
63.6,0.310479,0.003909,-1,-0.571628
63.62,-0.129671,0.003909,1,-0.571672
63.64,0.310479,0.003909,1,-0.571568
63.66,4.711976,-0.001338,1,-0.569997
63.68,25.839163,-0.001338,1,-0.561384
63.7,29.36036,0.003909,1,-0.551598
63.72,34.642157,0.003909,1,-0.54005
63.74,39.483804,0.003909,1,-0.526889
63.76,45.6459,0.003909,1,-0.511674
63.78,50.047397,0.003909,1,-0.494991
63.8,54.889044,0.003909,1,-0.476695
63.82,58.850391,0.003909,1,-0.457078
63.84,63.692038,0.003909,1,-0.435847
63.86,67.213235,-0.001338,1,-0.413443
63.88,68.973834,0.003909,1,-0.390452
63.9,71.614733,-0.001338,1,-0.36658
63.92,74.255631,0.003909,1,-0.341828
63.94,76.01623,0.003909,1,-0.316489
63.96,77.336679,0.003909,1,-0.290711
63.98,79.977577,0.003909,1,-0.264051
64,80.857877,0.003909,1,-0.237099
64.02,80.857877,0.003909,1,-0.210146
64.04,79.977577,0.003909,1,-0.183487
64.06,80.857877,-0.001338,1,-0.156534
64.08,79.537427,0.003909,1,-0.130022
64.1,77.776829,0.003909,1,-0.104096
64.12,76.896529,0.009157,1,-0.078464
64.14,76.01623,0.003909,1,-0.053125
64.16,74.695781,0.003909,1,-0.028227
64.18,75.13593,0.003909,1,-0.003181
64.2,73.815481,0.003909,1,0.021424
64.22,71.614733,-0.001338,1,0.045295
64.24,69.413984,0.003909,1,0.068433
64.26,67.653385,0.003909,1,0.090985
64.28,66.773086,0.003909,1,0.113242
64.3,63.692038,0.003909,1,0.134473
64.32,61.051139,0.003909,1,0.154823
64.34,58.410241,0.003909,1,0.174293
64.36,54.448894,0.003909,1,0.192443
64.38,50.487546,0.003909,1,0.209272
64.4,46.966349,0.003909,1,0.224928
64.42,44.32545,0.003909,1,0.239703
64.44,43.005001,0.003909,1,0.254038
64.46,41.684552,0.003909,1,0.267933
64.48,39.483804,-0.001338,1,0.281094
64.5,35.962606,0.003909,1,0.293081
64.52,30.680809,0.003909,1,0.303308
64.54,29.36036,-0.001338,1,0.313095
64.56,25.839163,0.003909,1,0.321708
64.58,24.518713,0.003909,1,0.329881
64.6,21.437665,0.003909,1,0.337027
64.62,18.796767,0.003909,1,0.343293
64.64,18.796767,0.003909,1,0.349558
64.66,22.317965,0.003909,1,0.356997
64.68,23.198264,0.003909,1,0.36473
64.7,19.236917,0.003909,1,0.371143
64.72,15.275569,0.003909,1,0.376234
64.74,14.39527,0.003909,1,0.381033
64.76,12.634671,-0.001338,1,0.385244
64.78,13.514971,0.003909,1,0.389749
64.8,14.39527,0.003909,1,0.394548
64.82,18.796767,0.003909,1,0.400813
64.84,21.877815,0.003909,1,0.408106
64.86,21.437665,0.003909,1,0.415252
64.88,-13.334162,-0.001338,1,0.410807
64.9,-6.731916,0.003909,1,0.408563
64.92,0.310479,-0.001338,1,0.408667
64.94,0.310479,0.003909,1,0.40877
64.96,0.310479,0.003909,1,0.408874
64.98,0.310479,0.003909,1,0.408977
65,-0.129671,0.003909,1,0.408934
65.02,-0.129671,-0.001338,1,0.408891
65.04,-0.129671,0.003909,1,0.408847
65.06,-0.129671,0.003909,1,0.408804
65.08,-0.129671,0.003909,1,0.408761
65.1,0.310479,-0.001338,1,0.408865
65.12,-0.129671,0.003909,-1,0.408821
65.14,-0.129671,0.003909,-1,0.408778
65.16,-0.56982,0.003909,-1,0.408588
65.18,-0.129671,0.003909,-1,0.408545
65.2,-2.770569,0.003909,-1,0.407621
65.22,-5.851617,0.003909,-1,0.405671
65.24,-11.133413,0.003909,-1,0.40196
65.26,-15.97506,0.003909,-1,0.396635
65.28,-18.615958,0.003909,-1,0.390429
